2480553,New.ReferenceOTU451,0.341000
2480553,12574,0.227000
2480553,4466006,0.227000
2480553,269907,0.295000
2480553,815573,0.318000
2480553,4404220,0.295000
2480553,4353264,0.273000
2480553,4410401,0.318000
2480553,513646,0.318000
2480553,New.ReferenceOTU97,0.341000
2480553,New.ReferenceOTU712,0.295000
2480553,4316391,0.318000
2480553,526804,0.273000
2480553,298862,0.295000
2480553,4458959,0.273000
2480553,4315974,0.227000
2480553,4425214,0.341000
2480553,4318122,0.250000
2480553,4424239,0.318000
2480553,4455767,0.341000
2480553,4453501,0.341000
2480553,4307484,0.318000
2480553,4442130,0.341000
2480553,4307391,0.341000
2480553,1017181,0.227000
2480553,4318671,0.318000
2480553,4309301,0.341000
2480553,1696853,0.250000
2480553,4477696,0.318000
2480553,New.ReferenceOTU221,0.205000
2480553,864465,0.273000
2480553,New.ReferenceOTU81,0.318000
2480553,584109,0.227000
2480553,4294457,0.318000
2480553,4439603,0.341000
2480553,2953981,0.227000
2480553,3384047,0.273000
New.ReferenceOTU0,866280,0.250000
New.ReferenceOTU0,4411138,0.318000
New.ReferenceOTU0,4446902,0.295000
New.ReferenceOTU0,271159,0.295000
New.ReferenceOTU0,New.ReferenceOTU97,0.295000
New.ReferenceOTU0,4316391,0.227000
New.ReferenceOTU0,4458959,0.273000
New.ReferenceOTU0,4425214,0.318000
New.ReferenceOTU0,4424239,0.273000
New.ReferenceOTU0,4455767,0.273000
New.ReferenceOTU0,4442130,0.318000
New.ReferenceOTU0,4307391,0.295000
New.ReferenceOTU0,4477696,0.295000
New.ReferenceOTU0,4294457,0.295000
New.ReferenceOTU0,4439603,0.318000
New.ReferenceOTU2,92535,0.341000
New.ReferenceOTU2,2480553,0.250000
New.ReferenceOTU2,866280,0.455000
New.ReferenceOTU2,1061772,0.341000
New.ReferenceOTU2,4411138,0.500000
New.ReferenceOTU2,New.ReferenceOTU326,0.341000
New.ReferenceOTU2,New.ReferenceOTU552,0.477000
New.ReferenceOTU2,4321559,0.455000
New.ReferenceOTU2,1122504,0.500000
New.ReferenceOTU2,4446902,0.455000
New.ReferenceOTU2,536866,0.273000
New.ReferenceOTU2,572889,0.273000
New.ReferenceOTU2,271159,0.500000
New.ReferenceOTU2,181155,0.250000
New.ReferenceOTU2,4345285,0.341000
New.ReferenceOTU2,4319899,0.250000
New.ReferenceOTU2,517754,0.227000
New.ReferenceOTU2,4423790,0.432000
New.ReferenceOTU2,4405869,0.318000
New.ReferenceOTU2,4330849,0.318000
New.ReferenceOTU2,4388775,0.295000
New.ReferenceOTU2,851799,0.318000
New.ReferenceOTU2,New.ReferenceOTU701,0.477000
New.ReferenceOTU2,4338372,0.250000
New.ReferenceOTU2,226338,0.341000
New.ReferenceOTU2,284123,0.455000
New.ReferenceOTU2,New.ReferenceOTU568,0.477000
New.ReferenceOTU2,1000547,0.477000
New.ReferenceOTU2,4439398,0.432000
New.ReferenceOTU2,557974,0.273000
New.ReferenceOTU2,70728,0.432000
New.ReferenceOTU2,New.ReferenceOTU451,0.500000
New.ReferenceOTU2,12574,0.273000
New.ReferenceOTU2,4466006,0.364000
New.ReferenceOTU2,269930,0.341000
New.ReferenceOTU2,269907,0.409000
New.ReferenceOTU2,815573,0.455000
New.ReferenceOTU2,4404220,0.341000
New.ReferenceOTU2,4396519,0.341000
New.ReferenceOTU2,4353264,0.386000
New.ReferenceOTU2,70512,0.386000
New.ReferenceOTU2,4410401,0.455000
New.ReferenceOTU2,New.ReferenceOTU624,0.318000
New.ReferenceOTU2,513646,0.455000
New.ReferenceOTU2,New.ReferenceOTU97,0.500000
New.ReferenceOTU2,New.ReferenceOTU712,0.455000
New.ReferenceOTU2,4316391,0.477000
New.ReferenceOTU2,4422456,0.295000
New.ReferenceOTU2,526804,0.409000
New.ReferenceOTU2,4460404,0.295000
New.ReferenceOTU2,298862,0.432000
New.ReferenceOTU2,4458959,0.432000
New.ReferenceOTU2,4315974,0.273000
New.ReferenceOTU2,4425214,0.500000
New.ReferenceOTU2,4323555,0.341000
New.ReferenceOTU2,4318122,0.409000
New.ReferenceOTU2,4045626,0.295000
New.ReferenceOTU2,4424239,0.477000
New.ReferenceOTU2,New.ReferenceOTU577,0.250000
New.ReferenceOTU2,250302,0.273000
New.ReferenceOTU2,4455767,0.500000
New.ReferenceOTU2,4453501,0.500000
New.ReferenceOTU2,4307484,0.455000
New.ReferenceOTU2,4442130,0.500000
New.ReferenceOTU2,4307391,0.500000
New.ReferenceOTU2,1017181,0.386000
New.ReferenceOTU2,4318671,0.477000
New.ReferenceOTU2,4309301,0.500000
New.ReferenceOTU2,New.ReferenceOTU438,0.318000
New.ReferenceOTU2,1696853,0.432000
New.ReferenceOTU2,4477696,0.477000
New.ReferenceOTU2,New.ReferenceOTU549,0.273000
New.ReferenceOTU2,864465,0.432000
New.ReferenceOTU2,New.ReferenceOTU81,0.500000
New.ReferenceOTU2,584109,0.295000
New.ReferenceOTU2,4452538,0.250000
New.ReferenceOTU2,4294457,0.477000
New.ReferenceOTU2,4439603,0.500000
New.ReferenceOTU2,2953981,0.341000
New.ReferenceOTU2,4404577,0.250000
New.ReferenceOTU2,3384047,0.386000
New.ReferenceOTU2,4306048,0.364000
New.ReferenceOTU5,92535,0.341000
New.ReferenceOTU5,891034,0.205000
New.ReferenceOTU5,2480553,0.250000
New.ReferenceOTU5,866280,0.409000
New.ReferenceOTU5,1061772,0.386000
New.ReferenceOTU5,4411138,0.523000
New.ReferenceOTU5,New.ReferenceOTU326,0.318000
New.ReferenceOTU5,4321559,0.455000
New.ReferenceOTU5,4446902,0.477000
New.ReferenceOTU5,536866,0.341000
New.ReferenceOTU5,271159,0.523000
New.ReferenceOTU5,181155,0.273000
New.ReferenceOTU5,4319899,0.250000
New.ReferenceOTU5,517754,0.227000
New.ReferenceOTU5,4423790,0.432000
New.ReferenceOTU5,4405869,0.295000
New.ReferenceOTU5,4330849,0.205000
New.ReferenceOTU5,New.CleanUp.ReferenceOTU30521,0.273000
New.ReferenceOTU5,4388775,0.318000
New.ReferenceOTU5,New.ReferenceOTU330,0.227000
New.ReferenceOTU5,4338372,0.295000
New.ReferenceOTU5,1000547,0.455000
New.ReferenceOTU5,4396235,0.250000
New.ReferenceOTU5,70728,0.386000
New.ReferenceOTU5,3801267,0.273000
New.ReferenceOTU5,12574,0.318000
New.ReferenceOTU5,4466006,0.386000
New.ReferenceOTU5,269907,0.341000
New.ReferenceOTU5,4404220,0.273000
New.ReferenceOTU5,4396519,0.341000
New.ReferenceOTU5,70512,0.273000
New.ReferenceOTU5,4410401,0.432000
New.ReferenceOTU5,513646,0.455000
New.ReferenceOTU5,New.ReferenceOTU97,0.545000
New.ReferenceOTU5,4316391,0.455000
New.ReferenceOTU5,4422456,0.364000
New.ReferenceOTU5,526804,0.432000
New.ReferenceOTU5,4460404,0.273000
New.ReferenceOTU5,4339160,0.295000
New.ReferenceOTU5,298862,0.455000
New.ReferenceOTU5,4458959,0.500000
New.ReferenceOTU5,4315974,0.250000
New.ReferenceOTU5,4425214,0.545000
New.ReferenceOTU5,4323555,0.273000
New.ReferenceOTU5,4318122,0.386000
New.ReferenceOTU5,4424239,0.477000
New.ReferenceOTU5,4455767,0.523000
New.ReferenceOTU5,4453501,0.545000
New.ReferenceOTU5,4307484,0.500000
New.ReferenceOTU5,4442130,0.523000
New.ReferenceOTU5,4307391,0.545000
New.ReferenceOTU5,1017181,0.341000
New.ReferenceOTU5,New.CleanUp.ReferenceOTU270648,0.250000
New.ReferenceOTU5,4318671,0.500000
New.ReferenceOTU5,4309301,0.545000
New.ReferenceOTU5,1696853,0.364000
New.ReferenceOTU5,4477696,0.500000
New.ReferenceOTU5,New.ReferenceOTU549,0.273000
New.ReferenceOTU5,864465,0.432000
New.ReferenceOTU5,584109,0.318000
New.ReferenceOTU5,4452538,0.295000
New.ReferenceOTU5,4294457,0.477000
New.ReferenceOTU5,4439603,0.545000
New.ReferenceOTU5,2953981,0.341000
New.ReferenceOTU5,3384047,0.364000
New.ReferenceOTU5,4306048,0.386000
866280,92535,0.545000
866280,891034,0.341000
866280,2480553,0.273000
866280,New.ReferenceOTU0,0.250000
866280,New.ReferenceOTU2,0.455000
866280,New.ReferenceOTU5,0.409000
866280,1061772,0.545000
866280,4308793,0.250000
866280,4411138,0.773000
866280,New.ReferenceOTU326,0.545000
866280,4414257,0.273000
866280,New.ReferenceOTU552,0.727000
866280,4321559,0.682000
866280,190502,0.341000
866280,1122504,0.773000
866280,4446902,0.750000
866280,536866,0.477000
866280,New.ReferenceOTU511,0.227000
866280,572889,0.455000
866280,4466659,0.295000
866280,16195,0.318000
866280,271159,0.750000
866280,181155,0.386000
866280,4345285,0.591000
866280,New.ReferenceOTU171,0.318000
866280,246528,0.227000
866280,4319899,0.386000
866280,4406781,0.318000
866280,517754,0.364000
866280,4423790,0.659000
866280,4405869,0.409000
866280,4330849,0.364000
866280,208949,0.500000
866280,New.CleanUp.ReferenceOTU30521,0.273000
866280,4388775,0.455000
866280,1139148,0.205000
866280,851799,0.455000
866280,New.ReferenceOTU330,0.318000
866280,New.ReferenceOTU701,0.659000
866280,4338372,0.318000
866280,4387092,0.250000
866280,4407197,0.205000
866280,4358566,0.273000
866280,4337755,0.341000
866280,226338,0.523000
866280,4303213,0.318000
866280,284123,0.705000
866280,New.ReferenceOTU568,0.659000
866280,1000547,0.705000
866280,4439398,0.636000
866280,4396235,0.273000
866280,557974,0.477000
866280,70728,0.659000
866280,862357,0.341000
866280,New.ReferenceOTU451,0.773000
866280,3801267,0.477000
866280,12574,0.477000
866280,3494917,0.341000
866280,4340454,0.341000
866280,4459021,0.250000
866280,4465561,0.318000
866280,4466006,0.545000
866280,187418,0.318000
866280,269930,0.568000
866280,269907,0.591000
866280,11054,0.250000
866280,815573,0.591000
866280,4404220,0.432000
866280,4396519,0.500000
866280,4353264,0.614000
866280,70512,0.500000
866280,4410401,0.705000
866280,4479695,0.227000
866280,New.ReferenceOTU624,0.341000
866280,1006464,0.318000
866280,132661,0.318000
866280,513646,0.659000
866280,1069592,0.250000
866280,New.ReferenceOTU97,0.773000
866280,4297222,0.250000
866280,New.ReferenceOTU712,0.727000
866280,4316391,0.705000
866280,4422456,0.477000
866280,526804,0.682000
866280,4460404,0.500000
866280,4339160,0.477000
866280,298862,0.659000
866280,4458959,0.727000
866280,109413,0.318000
866280,New.ReferenceOTU157,0.227000
866280,4315974,0.386000
866280,4425214,0.773000
866280,4484389,0.205000
866280,4323555,0.455000
866280,4318122,0.568000
866280,4045626,0.409000
866280,New.ReferenceOTU28,0.386000
866280,New.ReferenceOTU471,0.205000
866280,4424239,0.727000
866280,New.ReferenceOTU477,0.455000
866280,New.ReferenceOTU577,0.295000
866280,250302,0.364000
866280,677165,0.341000
866280,4368216,0.227000
866280,4455767,0.773000
866280,4453501,0.773000
866280,4307484,0.727000
866280,4465803,0.295000
866280,511378,0.250000
866280,736957,0.205000
866280,4442130,0.773000
866280,4335450,0.341000
866280,576819,0.364000
866280,4307391,0.750000
866280,1017181,0.591000
866280,New.CleanUp.ReferenceOTU270648,0.273000
866280,4318671,0.659000
866280,4309301,0.750000
866280,592616,0.295000
866280,New.ReferenceOTU438,0.432000
866280,1696853,0.659000
866280,4477696,0.750000
866280,4309764,0.318000
866280,4441855,0.227000
866280,4418243,0.318000
866280,New.ReferenceOTU546,0.250000
866280,New.ReferenceOTU549,0.432000
866280,145009,0.364000
866280,3569942,0.318000
866280,864465,0.636000
866280,2654263,0.273000
866280,New.ReferenceOTU81,0.750000
866280,1015518,0.250000
866280,584109,0.523000
866280,4452538,0.318000
866280,4294457,0.750000
866280,941024,0.295000
866280,4439603,0.773000
866280,227343,0.545000
866280,New.ReferenceOTU55,0.250000
866280,New.ReferenceOTU462,0.455000
866280,166079,0.386000
866280,New.ReferenceOTU500,0.318000
866280,2953981,0.455000
866280,4404577,0.318000
866280,3384047,0.591000
866280,4391230,0.205000
866280,4306048,0.545000
1061772,92535,0.455000
1061772,891034,0.295000
1061772,2480553,0.273000
1061772,New.ReferenceOTU2,0.341000
1061772,New.ReferenceOTU5,0.386000
1061772,866280,0.545000
1061772,4411138,0.568000
1061772,New.ReferenceOTU326,0.386000
1061772,4414257,0.227000
1061772,New.ReferenceOTU552,0.545000
1061772,4321559,0.523000
1061772,190502,0.273000
1061772,1122504,0.591000
1061772,4446902,0.545000
1061772,536866,0.455000
1061772,572889,0.364000
1061772,4466659,0.250000
1061772,16195,0.227000
1061772,271159,0.568000
1061772,181155,0.318000
1061772,4345285,0.477000
1061772,4319899,0.273000
1061772,517754,0.318000
1061772,4423790,0.477000
1061772,4405869,0.295000
1061772,4330849,0.250000
1061772,208949,0.295000
1061772,4388775,0.364000
1061772,851799,0.318000
1061772,New.ReferenceOTU330,0.273000
1061772,New.ReferenceOTU701,0.500000
1061772,4338372,0.250000
1061772,4337755,0.318000
1061772,226338,0.386000
1061772,4303213,0.273000
1061772,284123,0.523000
1061772,New.ReferenceOTU568,0.500000
1061772,1000547,0.523000
1061772,4439398,0.500000
1061772,557974,0.318000
1061772,70728,0.523000
1061772,New.ReferenceOTU451,0.591000
1061772,3801267,0.386000
1061772,12574,0.341000
1061772,3494917,0.295000
1061772,4340454,0.250000
1061772,4459021,0.227000
1061772,4465561,0.295000
1061772,4466006,0.386000
1061772,187418,0.227000
1061772,269930,0.432000
1061772,269907,0.477000
1061772,815573,0.477000
1061772,4404220,0.364000
1061772,4396519,0.455000
1061772,4353264,0.500000
1061772,70512,0.341000
1061772,4410401,0.568000
1061772,New.ReferenceOTU624,0.295000
1061772,132661,0.250000
1061772,513646,0.545000
1061772,New.ReferenceOTU97,0.591000
1061772,New.ReferenceOTU712,0.545000
1061772,4316391,0.545000
1061772,4422456,0.386000
1061772,526804,0.545000
1061772,4460404,0.409000
1061772,4339160,0.409000
1061772,298862,0.545000
1061772,4458959,0.523000
1061772,109413,0.227000
1061772,4315974,0.318000
1061772,4425214,0.591000
1061772,4323555,0.386000
1061772,4318122,0.455000
1061772,4045626,0.273000
1061772,New.ReferenceOTU28,0.341000
1061772,4424239,0.591000
1061772,New.ReferenceOTU477,0.341000
1061772,New.ReferenceOTU577,0.227000
1061772,250302,0.273000
1061772,677165,0.273000
1061772,4455767,0.591000
1061772,4453501,0.591000
1061772,4307484,0.591000
1061772,4442130,0.591000
1061772,4335450,0.295000
1061772,576819,0.250000
1061772,4307391,0.568000
1061772,1017181,0.455000
1061772,New.CleanUp.ReferenceOTU270648,0.227000
1061772,4318671,0.523000
1061772,4309301,0.591000
1061772,New.ReferenceOTU438,0.295000
1061772,1696853,0.477000
1061772,4477696,0.568000
1061772,4418243,0.250000
1061772,New.ReferenceOTU549,0.364000
1061772,145009,0.250000
1061772,3569942,0.250000
1061772,864465,0.523000
1061772,2654263,0.227000
1061772,New.ReferenceOTU81,0.568000
1061772,584109,0.386000
1061772,4452538,0.273000
1061772,4294457,0.568000
1061772,4439603,0.591000
1061772,227343,0.386000
1061772,New.ReferenceOTU462,0.409000
1061772,New.ReferenceOTU500,0.273000
1061772,2953981,0.409000
1061772,4404577,0.227000
1061772,3384047,0.455000
1061772,4306048,0.477000
4308793,866280,0.250000
4308793,4410401,0.250000
4308793,513646,0.250000
4308793,New.ReferenceOTU97,0.250000
4308793,4316391,0.227000
4308793,4425214,0.250000
4308793,4424239,0.250000
4308793,4307391,0.250000
4308793,1696853,0.227000
4411875,4423790,0.205000
4411138,92535,0.591000
4411138,891034,0.364000
4411138,2480553,0.341000
4411138,New.ReferenceOTU0,0.318000
4411138,New.ReferenceOTU2,0.500000
4411138,New.ReferenceOTU5,0.523000
4411138,866280,0.773000
4411138,1061772,0.568000
4411138,New.ReferenceOTU326,0.568000
4411138,4414257,0.273000
4411138,New.ReferenceOTU552,0.932000
4411138,4321559,0.818000
4411138,190502,0.341000
4411138,1122504,0.977000
4411138,185222,0.273000
4411138,4446902,0.886000
4411138,536866,0.545000
4411138,New.ReferenceOTU511,0.273000
4411138,572889,0.636000
4411138,1099710,0.341000
4411138,4466659,0.318000
4411138,16195,0.386000
4411138,271159,0.955000
4411138,New.ReferenceOTU378,0.273000
4411138,181155,0.432000
4411138,4345285,0.727000
4411138,New.ReferenceOTU171,0.409000
4411138,246528,0.273000
4411138,4319899,0.455000
4411138,4406781,0.318000
4411138,517754,0.386000
4411138,4423790,0.750000
4411138,4405869,0.455000
4411138,4330849,0.386000
4411138,208949,0.545000
4411138,New.CleanUp.ReferenceOTU30521,0.318000
4411138,4388775,0.500000
4411138,1139148,0.250000
4411138,533847,0.273000
4411138,851799,0.545000
4411138,New.ReferenceOTU330,0.341000
4411138,New.ReferenceOTU701,0.864000
4411138,4338372,0.409000
4411138,4407197,0.273000
4411138,4358566,0.318000
4411138,4337755,0.364000
4411138,226338,0.591000
4411138,238830,0.386000
4411138,4303213,0.432000
4411138,284123,0.886000
4411138,New.ReferenceOTU568,0.818000
4411138,1000547,0.818000
4411138,4439398,0.795000
4411138,4396235,0.341000
4411138,557974,0.614000
4411138,70728,0.773000
4411138,New.ReferenceOTU451,0.977000
4411138,3801267,0.500000
4411138,12574,0.523000
4411138,3494917,0.477000
4411138,809380,0.318000
4411138,4340454,0.364000
4411138,4459021,0.295000
4411138,4465561,0.341000
4411138,4466006,0.614000
4411138,187418,0.364000
4411138,New.CleanUp.ReferenceOTU252119,0.318000
4411138,New.ReferenceOTU599,0.250000
4411138,269930,0.659000
4411138,4321396,0.250000
4411138,269907,0.636000
4411138,11054,0.273000
4411138,815573,0.750000
4411138,New.ReferenceOTU137,0.273000
4411138,4404220,0.523000
4411138,4396519,0.545000
4411138,4326452,0.227000
4411138,4353264,0.750000
4411138,70512,0.568000
4411138,4410401,0.773000
4411138,4479695,0.273000
4411138,New.ReferenceOTU624,0.477000
4411138,1006464,0.455000
4411138,132661,0.364000
4411138,513646,0.773000
4411138,1069592,0.295000
4411138,New.ReferenceOTU97,0.955000
4411138,4297222,0.273000
4411138,New.ReferenceOTU712,0.932000
4411138,4316391,0.818000
4411138,4422456,0.568000
4411138,526804,0.750000
4411138,4460404,0.545000
4411138,4339160,0.523000
4411138,298862,0.750000
4411138,4458959,0.841000
4411138,109413,0.341000
4411138,4315974,0.455000
4411138,4425214,0.977000
4411138,4484389,0.250000
4411138,4323555,0.545000
4411138,4318122,0.682000
4411138,4045626,0.500000
4411138,New.ReferenceOTU28,0.523000
4411138,4424239,0.818000
4411138,New.ReferenceOTU477,0.500000
4411138,New.ReferenceOTU577,0.341000
4411138,250302,0.477000
4411138,677165,0.386000
4411138,4368216,0.318000
4411138,4455767,0.909000
4411138,4453501,0.977000
4411138,495067,0.273000
4411138,4307484,0.864000
4411138,4465803,0.341000
4411138,511378,0.273000
4411138,4442130,0.955000
4411138,4335450,0.364000
4411138,576819,0.455000
4411138,4307391,0.955000
4411138,1017181,0.636000
4411138,New.CleanUp.ReferenceOTU270648,0.318000
4411138,4318671,0.818000
4411138,4309301,0.955000
4411138,592616,0.318000
4411138,New.ReferenceOTU60,0.250000
4411138,New.ReferenceOTU438,0.568000
4411138,1696853,0.682000
4411138,4477696,0.955000
4411138,4309764,0.318000
4411138,4441855,0.273000
4411138,4418243,0.364000
4411138,New.ReferenceOTU546,0.295000
4411138,New.ReferenceOTU549,0.432000
4411138,New.ReferenceOTU221,0.295000
4411138,145009,0.386000
4411138,3569942,0.341000
4411138,864465,0.705000
4411138,2654263,0.295000
4411138,New.ReferenceOTU81,0.909000
4411138,1015518,0.341000
4411138,584109,0.545000
4411138,4452538,0.386000
4411138,4294457,0.886000
4411138,941024,0.318000
4411138,4439603,0.977000
4411138,227343,0.659000
4411138,New.ReferenceOTU55,0.318000
4411138,New.ReferenceOTU462,0.591000
4411138,166079,0.432000
4411138,New.ReferenceOTU500,0.477000
4411138,2953981,0.523000
4411138,4404577,0.432000
4411138,3384047,0.659000
4411138,4306048,0.636000
New.ReferenceOTU326,92535,0.455000
New.ReferenceOTU326,891034,0.250000
New.ReferenceOTU326,New.ReferenceOTU2,0.341000
New.ReferenceOTU326,New.ReferenceOTU5,0.318000
New.ReferenceOTU326,866280,0.545000
New.ReferenceOTU326,1061772,0.386000
New.ReferenceOTU326,4411138,0.568000
New.ReferenceOTU326,New.ReferenceOTU552,0.568000
New.ReferenceOTU326,4321559,0.523000
New.ReferenceOTU326,190502,0.273000
New.ReferenceOTU326,1122504,0.591000
New.ReferenceOTU326,4446902,0.591000
New.ReferenceOTU326,536866,0.386000
New.ReferenceOTU326,572889,0.364000
New.ReferenceOTU326,4466659,0.227000
New.ReferenceOTU326,16195,0.250000
New.ReferenceOTU326,271159,0.568000
New.ReferenceOTU326,181155,0.295000
New.ReferenceOTU326,4345285,0.455000
New.ReferenceOTU326,New.ReferenceOTU171,0.227000
New.ReferenceOTU326,246528,0.205000
New.ReferenceOTU326,4319899,0.273000
New.ReferenceOTU326,4406781,0.227000
New.ReferenceOTU326,517754,0.318000
New.ReferenceOTU326,4423790,0.477000
New.ReferenceOTU326,4405869,0.318000
New.ReferenceOTU326,4330849,0.250000
New.ReferenceOTU326,208949,0.341000
New.ReferenceOTU326,New.CleanUp.ReferenceOTU30521,0.227000
New.ReferenceOTU326,4388775,0.386000
New.ReferenceOTU326,851799,0.364000
New.ReferenceOTU326,New.ReferenceOTU330,0.273000
New.ReferenceOTU326,New.ReferenceOTU701,0.523000
New.ReferenceOTU326,4338372,0.250000
New.ReferenceOTU326,4407197,0.227000
New.ReferenceOTU326,4358566,0.205000
New.ReferenceOTU326,4337755,0.318000
New.ReferenceOTU326,226338,0.341000
New.ReferenceOTU326,238830,0.227000
New.ReferenceOTU326,4303213,0.250000
New.ReferenceOTU326,284123,0.523000
New.ReferenceOTU326,New.ReferenceOTU568,0.545000
New.ReferenceOTU326,1000547,0.568000
New.ReferenceOTU326,4439398,0.500000
New.ReferenceOTU326,4396235,0.227000
New.ReferenceOTU326,557974,0.386000
